Year,hg/ha_yield,avg_temp,pesticides_tonnes,cluster,norm_yield,norm_temp,temp_binned,yield_bins,decade
2013,8502,26.12,45620.0,1,0.0035414636465191454,0.4228329809725153,Medium,Low,2010
2013,8502,27.11,45620.0,1,0.0035414636465191454,0.6321353065539101,Medium,Low,2010
2013,8502,26.79,45620.0,1,0.0035414636465191454,0.5644820295983077,Medium,Low,2010
2013,8502,25.85,45620.0,1,0.0035414636465191454,0.36575052854122614,Medium,Low,2010
2013,8502,27.14,45620.0,1,0.0035414636465191454,0.6384778012684986,Medium,Low,2010
2013,8502,25.98,45620.0,1,0.0035414636465191454,0.3932346723044393,Medium,Low,2010
2013,8502,27.44,45620.0,1,0.0035414636465191454,0.7019027484143763,High,Low,2010
2013,8502,26.99,45620.0,1,0.0035414636465191454,0.6067653276955589,Medium,Low,2010
2013,10123,26.69,45620.0,1,0.007822382789701501,0.5433403805496821,Medium,Low,2010
2013,10123,27.61,45620.0,1,0.007822382789701501,0.7378435517970399,High,Low,2010
2013,10123,27.1,45620.0,1,0.007822382789701501,0.6300211416490482,Medium,Low,2010
2013,10123,25.44,45620.0,1,0.007822382789701501,0.2790697674418601,Low,Low,2010
2013,10123,26.61,45620.0,1,0.007822382789701501,0.5264270613107813,Medium,Low,2010
2013,10123,26.37,45620.0,1,0.007822382789701501,0.47568710359407973,Medium,Low,2010
2013,10123,26.71,45620.0,1,0.007822382789701501,0.5475687103594078,Medium,Low,2010
2013,10123,27.37,45620.0,1,0.007822382789701501,0.6871035940803383,High,Low,2010
2013,10123,28.85,45620.0,1,0.007822382789701501,1.0,High,Low,2010
2013,10123,25.94,45620.0,1,0.007822382789701501,0.3847780126849889,Medium,Low,2010
2013,10123,26.84,45620.0,1,0.007822382789701501,0.575052854122621,Medium,Low,2010
2013,10123,26.12,45620.0,1,0.007822382789701501,0.4228329809725153,Medium,Low,2010
2013,10123,27.11,45620.0,1,0.007822382789701501,0.6321353065539101,Medium,Low,2010
2013,10123,26.79,45620.0,1,0.007822382789701501,0.5644820295983077,Medium,Low,2010
2013,10123,25.85,45620.0,1,0.007822382789701501,0.36575052854122614,Medium,Low,2010
2013,10123,27.14,45620.0,1,0.007822382789701501,0.6384778012684986,Medium,Low,2010
2013,10123,25.98,45620.0,1,0.007822382789701501,0.3932346723044393,Medium,Low,2010
2013,10123,27.44,45620.0,1,0.007822382789701501,0.7019027484143763,High,Low,2010
2013,10123,26.99,45620.0,1,0.007822382789701501,0.6067653276955589,Medium,Low,2010
2013,101288,26.69,45620.0,1,0.2485811697657775,0.5433403805496821,Medium,High,2010
2013,101288,27.61,45620.0,1,0.2485811697657775,0.7378435517970399,High,High,2010
2013,101288,27.1,45620.0,1,0.2485811697657775,0.6300211416490482,Medium,High,2010
2013,101288,25.44,45620.0,1,0.2485811697657775,0.2790697674418601,Low,High,2010
2013,101288,26.61,45620.0,1,0.2485811697657775,0.5264270613107813,Medium,High,2010
2013,101288,26.37,45620.0,1,0.2485811697657775,0.47568710359407973,Medium,High,2010
2013,101288,26.71,45620.0,1,0.2485811697657775,0.5475687103594078,Medium,High,2010
2013,101288,27.37,45620.0,1,0.2485811697657775,0.6871035940803383,High,High,2010
2013,101288,28.85,45620.0,1,0.2485811697657775,1.0,High,High,2010
2013,101288,25.94,45620.0,1,0.2485811697657775,0.3847780126849889,Medium,High,2010
2013,101288,26.84,45620.0,1,0.2485811697657775,0.575052854122621,Medium,High,2010
2013,101288,26.12,45620.0,1,0.2485811697657775,0.4228329809725153,Medium,High,2010
2013,101288,27.11,45620.0,1,0.2485811697657775,0.6321353065539101,Medium,High,2010
2013,101288,26.79,45620.0,1,0.2485811697657775,0.5644820295983077,Medium,High,2010
2013,101288,25.85,45620.0,1,0.2485811697657775,0.36575052854122614,Medium,High,2010
2013,101288,27.14,45620.0,1,0.2485811697657775,0.6384778012684986,Medium,High,2010
2013,101288,25.98,45620.0,1,0.2485811697657775,0.3932346723044393,Medium,High,2010
2013,101288,27.44,45620.0,1,0.2485811697657775,0.7019027484143763,High,High,2010
2013,101288,26.99,45620.0,1,0.2485811697657775,0.6067653276955589,Medium,High,2010
2013,31538,26.69,45620.0,1,0.06437752372199643,0.5433403805496821,Medium,High,2010
2013,31538,27.61,45620.0,1,0.06437752372199643,0.7378435517970399,High,High,2010
2013,31538,27.1,45620.0,1,0.06437752372199643,0.6300211416490482,Medium,High,2010
2013,31538,25.44,45620.0,1,0.06437752372199643,0.2790697674418601,Low,High,2010
2013,31538,26.61,45620.0,1,0.06437752372199643,0.5264270613107813,Medium,High,2010
2013,31538,26.37,45620.0,1,0.06437752372199643,0.47568710359407973,Medium,High,2010
2013,31538,26.71,45620.0,1,0.06437752372199643,0.5475687103594078,Medium,High,2010
2013,31538,27.37,45620.0,1,0.06437752372199643,0.6871035940803383,High,High,2010
2013,31538,28.85,45620.0,1,0.06437752372199643,1.0,High,High,2010
2013,31538,25.94,45620.0,1,0.06437752372199643,0.3847780126849889,Medium,High,2010
2013,31538,26.84,45620.0,1,0.06437752372199643,0.575052854122621,Medium,High,2010
2013,31538,26.12,45620.0,1,0.06437752372199643,0.4228329809725153,Medium,High,2010
2013,31538,27.11,45620.0,1,0.06437752372199643,0.6321353065539101,Medium,High,2010
2013,31538,26.79,45620.0,1,0.06437752372199643,0.5644820295983077,Medium,High,2010
2013,31538,25.85,45620.0,1,0.06437752372199643,0.36575052854122614,Medium,High,2010
2013,31538,27.14,45620.0,1,0.06437752372199643,0.6384778012684986,Medium,High,2010
2013,31538,25.98,45620.0,1,0.06437752372199643,0.3932346723044393,Medium,High,2010
2013,31538,27.44,45620.0,1,0.06437752372199643,0.7019027484143763,High,High,2010
2013,31538,26.99,45620.0,1,0.06437752372199643,0.6067653276955589,Medium,High,2010
